code_insee,code_postal,latitude,longitude,nom_commune,departement
21464,21700,47.146518392,4.9385500417,NUITS ST GEORGES,21
50218,50400,48.8327078372,-1.56670866413,GRANVILLE,50
46309,46200,44.9069531608,1.46396482842,SOUILLAC,46
08230,8090,49.812785683,4.6695029327,HOULDIZY,8
76231,76500,49.2767979948,0.997154590875,ELBEUF,76
72008,72230,47.9292220095,0.191344248929,ARNAGE,72
45087,45360,47.5721313447,2.73594191784,CHATILLON SUR LOIRE,45
33032,33530,44.9084140601,-0.525868280903,BASSENS,33
31584,31340,43.8644095962,1.49043812706,VILLEMUR SUR TARN,31
67359,67170,48.8121908123,7.69421854068,OHLUNGEN,67
35049,35260,48.6835209896,-1.8650827351,CANCALE,35
01249,1700,45.8442099203,4.94106746787,MIRIBEL,1
01378,1800,45.8200191939,5.16980415584,ST MAURICE DE GOURDANS,1
89405,89560,47.6123914189,3.40803434271,TAINGY,89
21617,21240,47.3388300285,4.99779516001,TALANT,21
71306,71300,46.6762539128,4.3540960404,MONTCEAU LES MINES,71
32462,32190,43.762029942,0.297842185088,VIC FEZENSAC,32
53047,53120,48.3887876245,-0.899702305853,CARELLES,53
97112,97112,15.9060600751,-61.2943821122,GRAND BOURG,971
09105,9350,43.1445751789,1.30386151934,DAUMAZAN SUR ARIZE,9
31435,31370,43.423058709,1.16684453964,POUCHARRAMET,31
49244,49620,47.3429800481,-0.869186945487,LA POMMERAYE,49
43080,43500,45.3318549451,3.85314004519,CRAPONNE SUR ARZON,43
26325,26140,45.2891075425,4.8312134754,ST RAMBERT D ALBON,26
22330,22460,48.2459300421,-2.84098515337,ST THELO,22
72349,72290,48.1849465917,0.188449766884,TEILLE,72
03310,3200,46.1300051383,3.42442081174,VICHY,3
35323,35460,48.438498732,-1.33753495005,LA SELLE EN COGLES,35
29230,29310,47.9553937645,-3.54781313088,QUERRIEN,29
01173,1170,46.3471891747,6.04650555568,GEX,1
78062,78650,48.854444414,1.86989017513,BEYNES,78
78380,78580,48.9078548612,1.83959534526,MAULE,78
62826,62520,50.5083984501,1.59923820583,LE TOUQUET PARIS PLAGE,62
59599,59200,50.7254418902,3.15882757215,TOURCOING,59
49125,49700,47.1914715686,-0.278336056087,DOUE LA FONTAINE,49
78536,78440,49.0430008047,1.79368235837,SAILLY,78
32307,32550,43.605614575,0.589850870884,PAVIE,32
83085,83920,43.5078511168,6.55055399937,LA MOTTE,83
32167,32170,43.4720603975,0.301177050148,LAAS,32
49246,49130,47.4272536106,-0.512677371617,LES PONTS DE CE,49
56255,56250,47.6781213314,-2.62203549701,TREFFLEAN,56
17008,17230,46.2630044811,-1.01765756102,ANDILLY,17
06095,6530,43.6305294544,6.88166520884,PEYMEINADE,6
22282,22380,48.6037155601,-2.24912296088,ST CAST LE GUILDO,22
81218,81990,43.8884573228,2.16955643928,PUYGOUZON,81
35162,35420,48.4868885908,-1.12369660788,LOUVIGNE DU DESERT,35
17485,17370,45.8620787516,-1.24274513266,LE GRAND VILLAGE PLAGE,17
34146,34400,43.6826642395,4.08422296335,LUNEL VIEL,34
53147,53100,48.3074609449,-0.614799950799,MAYENNE,53
44108,44330,47.1293076835,-1.27378859416,MOUZILLON,44
74081,74300,46.0631088613,6.57892080059,CLUSES,74
38422,38410,45.1533114965,5.85697188801,ST MARTIN D URIAGE,38
22147,22230,48.1936252026,-2.39598361343,MERDRIGNAC,22
54276,54114,48.846525852,6.24307502417,JEANDELAINCOURT,54
85194,85100,46.5007612799,-1.79255128677,LES SABLES D OLONNE,85
92019,92290,48.7681690197,2.26282598525,CHATENAY MALABRY,92
77111,77700,48.8723310998,2.77039964715,CHESSY,77
30321,30250,43.7756118498,4.08232743857,SOMMIERES,30
69064,69420,45.4743083818,4.75671075164,CONDRIEU,69
02680,2410,49.5953887213,3.39411143672,ST GOBAIN,2
87202,87520,45.9034537819,1.09001899064,VEYRAC,87
26058,26500,44.9651094188,4.89411636376,BOURG LES VALENCE,26
33067,33710,45.0398664572,-0.547187308975,BOURG,33
49197,49490,47.5125846986,0.188043785469,MEIGNE LE VICOMTE,49
26065,26400,44.713669067,4.96072243187,CHABRILLAN,26
35128,35440,48.2923904516,-1.72349623823,GUIPEL,35
29190,29217,48.3513274854,-4.71760872698,PLOUGONVELIN,29
40001,40800,43.6983525736,-0.265145513574,AIRE SUR ADOUR,40
31169,31750,43.5209125935,1.55243226997,ESCALQUENS,31
13097,13310,43.6119214615,4.85701475567,ST MARTIN DE CRAU,13
66107,66460,42.8152827939,2.61292653306,MAURY,66
11202,11370,42.8993650672,3.02676038573,LEUCATE,11
02340,2430,49.8234688599,3.28649189661,GAUCHY,2
86082,86700,46.2960515844,0.179497066899,COUHE,86
63470,63530,45.8681922975,3.01900139762,VOLVIC,63
37072,37500,47.1723001595,0.245084664558,CHINON,37
21179,21490,47.4135413138,5.11448988395,CLENAY,21
30037,30160,44.290395291,4.10784015546,BESSEGES,30
34327,34740,43.6610457488,3.96283033113,VENDARGUES,34
67551,67202,48.5869426788,7.66313638698,WOLFISHEIM,67
64094,64520,43.4681224323,-1.22301840969,BARDOS,64
84068,84160,43.7780333839,5.36616174066,LOURMARIN,84
37282,37290,46.7902872236,0.876208149129,YZEURES SUR CREUSE,37
01049,1120,45.8446213549,5.02783224111,LA BOISSE,1
26176,26740,44.640273082,4.88311372596,MARSANNE,26
87108,87330,46.0620120225,0.915164140935,NOUIC,87
44069,44350,47.3313320913,-2.41703658813,GUERANDE,44
59136,59360,50.0920093814,3.53922472873,LE CATEAU CAMBRESIS,59
