id_commune,codeINSEE,communeINSEE,codePostal,latitude_x,longitude_x,departement,id_lieu,nom_lieu,adresse_lieu,commune,code_INSEE_Lieu,type_lieu,longitude_y,latitude_y
829,44043,CLISSON,44190,47.097896998,-1.27042598067,44,3591,E.Leclerc,9 Rue du Moulin. 44190 Clisson,CLISSON,44043,Supermarché,-1.2806153,47.0968019
829,44043,CLISSON,44190,47.097896998,-1.27042598067,44,3592,E.Leclerc,9 Rue du Moulin. 44190 Clisson,CLISSON,44043,Supermarché,-1.2806153,47.0968019
832,50267,LESSAY,50430,49.2167143742,-1.52478862014,50,4482,Aire de Lessay - Champ de Foire (Intérét local),Parking du champ de foire,LESSAY,50267,Parking,-1.526966,49.212135
835,63236,MONT DORE,63240,45.5760999131,2.80995918175,63,5850,Parking Casino,6 Allée George Sand. 63240 Le Mont-Dore,MONT DORE,63236,Parking,2.808437102,45.57400505
839,69271,CHASSIEU,69680,45.7376148968,4.96172914286,69,6387,Parking Espace Joly,Espace Joly,CHASSIEU,69271,Parking,4.9681042,45.738131
840,39333,MOIRANS EN MONTAGNE,39260,46.4388080084,5.73795329823,39,3215,Saint-Claude,60 Rue René Dalloz. 39260 Moirans-en-Montagne,MOIRANS EN MONTAGNE,39333,Parking,5.725659326,46.42357974
843,27265,FRANCHEVILLE,27160,48.7942723344,0.838965152911,27,6299,Parking du Funérarium,Chemin des Pins,FRANCHEVILLE,69089,Parking,4.748545,45.7316214
843,27265,FRANCHEVILLE,27160,48.7942723344,0.838965152911,27,6300,Parking Médiathéque,IRIS - Médiathéque,FRANCHEVILLE,69089,Parking,4.7629476,45.7307383
846,15094,LAROQUEBROU,15150,44.974801878,2.19344155664,15,805,Aire de covoiturage de l'échangeur du Pont d'Orgon,RD120-RD653-RD2,LAROQUEBROU,15094,Aire de covoiturage,2.222572,44.975347
847,69255,VAUGNERAY,69670,45.7318792519,4.64378667979,69,6376,Parking du Stade,Rue des droits de l'homme,VAUGNERAY,69255,Parking,4.6840778,45.7386099
847,69255,VAUGNERAY,69670,45.7318792519,4.64378667979,69,6377,Parking Maison Blanche,Maison Blanche,VAUGNERAY,69255,Parking,4.6700908,45.7327763
868,33238,LEOGNAN,33850,44.7191460436,-0.614707683753,33,1993,Parking E. Leclerc,D651,LEOGNAN,33238,Parking,-0.590252,44.748208
868,33238,LEOGNAN,33850,44.7191460436,-0.614707683753,33,1994,Place du Marché,D651,LEOGNAN,33238,Parking,-0.599495,44.728587
882,33005,ANDERNOS LES BAINS,33510,44.754520164,-1.08109347037,33,1936,Aire de covoiturage du Chéteau D'Eau,D215,ANDERNOS LES BAINS,33005,Aire de covoiturage,-1.094711,44.744505
884,61214,L AIGLE,61300,48.7561549553,0.611126420423,61,5305,Eglise St Barthélémy,2-8 Avenue du Pays d'Ouche,L AIGLE,61214,Aire de covoiturage,0.633871,48.768305
884,61214,L AIGLE,61300,48.7561549553,0.611126420423,61,5306,Parking Communauté de Communes des Pays de L'Aigle,Place du Parc,L AIGLE,61214,Aire de covoiturage,0.634393,48.76216
899,64430,ORTHEZ,64300,43.4943173399,-0.779874853399,64,5960,Parking Base de loisirs,Avenue Marcel Paul,ORTHEZ,64430,Parking,-0.757269,43.473438
899,64430,ORTHEZ,64300,43.4943173399,-0.779874853399,64,5961,Rond Point François Mitterand,D933,ORTHEZ,64430,Parking,-0.749536,43.500679
904,50147,COUTANCES,50200,49.0566189539,-1.44345003609,50,4476,Aire de Coutances - la Paletiére,Le haut de Délasse,COUTANCES,50147,Aire de covoiturage,-1.46632,49.054155
908,10033,BAR SUR AUBE,10200,48.2339751025,4.71595700167,10,460,Parking D0004B,D0004B,BAR SUR AUBE,10033,Parking,4.7075607,48.2299391
908,10033,BAR SUR AUBE,10200,48.2339751025,4.71595700167,10,461,Parking D0013,D0013,BAR SUR AUBE,10033,Parking,4.715208,48.2304895
911,57672,THIONVILLE,57100,49.3759716201,6.12928314217,57,4792,Aire de covoiturage du Buchel,45 Route du Buchel,THIONVILLE,57672,Aire de covoiturage,6.110775,49.356778
911,57672,THIONVILLE,57100,49.3759716201,6.12928314217,57,4793,E.Leclerc Drive Thionville Veymerange,84 route du Buchel,THIONVILLE,57672,Supermarché,6.1107883,49.360351
913,54528,TOUL,54200,48.6865463937,5.89508449535,54,4677,Parking Cora,546 Avenue du Général Bigeard. 54200 Toul,TOUL,54528,Supermarché,5.8878949,48.6623574
913,54528,TOUL,54200,48.6865463937,5.89508449535,54,4678,Parking Michonette,19 Avenue du Général Bigeard. 54200 Toul,TOUL,54528,Parking,5.8934889,48.671245
915,45155,GIEN,45500,47.71227944,2.66549550204,45,4141,Aire de covoiturage de Gien,1 Rue de la Fabrique. 45500 Gien,GIEN,45155,Aire de covoiturage,2.620276469,47.68851512
918,56178,PONTIVY,56300,48.0729953877,-2.97046592885,56,4750,Parking E.Leclerc St Niel,85 Avenue de la Libération. 56300 Pontivy,PONTIVY,56178,Supermarché,-2.945259,48.069514
924,85067,CHEFFOIS,85390,46.6786935635,-0.782949851125,85,6997,Parking des Stades,106 Route de Pouzauges. 85390 Cheffois,CHEFFOIS,85067,Parking,-0.7929,46.6715
924,85067,CHEFFOIS,85390,46.6786935635,-0.782949851125,85,6998,Parking des Stades,106 Route de Pouzauges. 85390 Cheffois,CHEFFOIS,85067,Parking,-0.7929,46.6715
933,83071,LA LONDE LES MAURES,83250,43.1689213414,6.24285151023,83,6876,Aire de covoiturage de Valcros,échangeur de Valcros et RD98,LA LONDE LES MAURES,83071,Aire de covoiturage,6.255801,43.147299
936,44110,NORT SUR ERDRE,44390,47.447122285,-1.51824792558,44,3785,Place du Champ de Foire,14c Place du Champ de Foire. 44390 Nort-sur-Erdre,NORT SUR ERDRE,44110,Parking,-1.501034,47.436916
936,44110,NORT SUR ERDRE,44390,47.447122285,-1.51824792558,44,3786,Intermarché,Rue de Bretagne. 44390 Nort-sur-Erdre,NORT SUR ERDRE,44110,Supermarché,-1.480461,47.439648
936,44110,NORT SUR ERDRE,44390,47.447122285,-1.51824792558,44,3787,Place du Champ de Foire,14c Place du Champ de Foire. 44390 Nort-sur-Erdre,NORT SUR ERDRE,44110,Parking,-1.501034,47.436916
936,44110,NORT SUR ERDRE,44390,47.447122285,-1.51824792558,44,3788,Intermarché,Rue de Bretagne. 44390 Nort-sur-Erdre,NORT SUR ERDRE,44110,Supermarché,-1.480461,47.439648
938,63430,THIERS,63300,45.8620554106,3.53945258847,63,5879,Parking de covoiturage de Thiers Ouest,A89 Sortie 29 Thiers Ouest,THIERS,63430,Aire de covoiturage,3.504613,45.859465
946,56001,ALLAIRE,56350,47.6392193445,-2.17681507496,56,4683,Aire de covoiturage de Intermarché. Cap Ouest,Parc d'activé Cap Ouest. 56350 Allaire,ALLAIRE,56001,Aire de covoiturage,-2.176899,47.633338
961,17104,CHEVANCEAUX,17210,45.2991036157,-0.212745427896,17,909,Aire de covoiturage de Chevanceaux RN,D910. 17210 Chevanceaux,CHEVANCEAUX,17104,Aire de covoiturage,-0.238894,45.29498
967,56169,PLOUHINEC,56680,47.6929109171,-3.23358959435,56,1727,Place Jean Guillou,2 Rue Jean Guillou. 29780 Plouhinec,PLOUHINEC,29197,Parking,-4.484518331,48.01363072
967,56169,PLOUHINEC,56680,47.6929109171,-3.23358959435,56,4747,Aire de covoiturage de Manéguen,20 Maneguen. 56680 Plouhinec,PLOUHINEC,56169,Aire de covoiturage,-3.220152,47.706464
973,7005,ALBA LA ROMAINE,7400,44.5544439142,4.59597695147,7,158,Station de service Alba la Romaine,D263A. 07400 Alba-la-Romaine,ALBA LA ROMAINE,07005,Parking,4.595806,44.56277
974,57540,PHALSBOURG,57370,48.7666597988,7.26359977418,57,4787,Covoiturage SANEF Phalsbourg,A4 Sortie 43,PHALSBOURG,57540,Sortie d'autoroute,7.238651883,48.77027
978,44214,VAY,44170,47.5453431813,-1.70810408082,44,3983,Parking Atelier Municipal,5 Route de Marsac. 44170 Vay,VAY,44214,Parking,-1.7011642,47.555333
978,44214,VAY,44170,47.5453431813,-1.70810408082,44,3984,Parking Atelier Municipal,5 Route de Marsac. 44170 Vay,VAY,44214,Parking,-1.7011642,47.555333
982,35066,CHARTRES DE BRETAGNE,35131,48.0451561683,-1.70650297343,35,2413,Aire de covoiturage de Chartres-De-Bretagne,Rond point péle sud,CHARTRES DE BRETAGNE,35066,Aire de covoiturage,-1.695398999,48.04313333
997,54222,GERBEVILLER,54830,48.4934294526,6.51089844698,54,4659,Parking du Monument aux morts,1 Rue du Général Leclerc,GERBEVILLER,54222,Parking,6.5116799,48.497494
1002,56147,NIVILLAC,56130,47.5405533272,-2.24923467173,56,4735,Pont Suspendu,Le Pont. Boulevard de Bretagne. 56130 Nivillac,NIVILLAC,56147,Aire de covoiturage,-2.303977,47.525974
1005,83009,BANDOL,83150,43.1473544522,5.74789358398,83,6868,Aire de covoiturage de Bandol,échangeur sur l'A50 et Le pont d'Aran,BANDOL,83009,Aire de covoiturage,5.769544,43.142305
1009,42168,PELUSSIN,42410,45.4230806352,4.65991656851,42,3439,Aire de covoiturage du cimetiére,Parking du cimetiére - rue des Alpes,PELUSSIN,42168,Aire de covoiturage,4.684741,45.419154
1016,4112,MANOSQUE,4100,43.8354040831,5.79106654173,4,137,Parking de covoiturage de Manosque,A51 Sortie 18 Manosque,MANOSQUE,04112,Aire de covoiturage,5.811568,43.808712
1027,4019,BARCELONNETTE,4400,44.3785614205,6.65215089713,4,126,Parking Allée des Pins,4 Allée des Pins. 04400 Barcelonnette,BARCELONNETTE,04019,Parking,6.635163,44.386475
1028,79270,ST MAIXENT L ECOLE,79400,46.4128319027,-0.210238265156,79,6702,Place denfert Rochereau,Place Denfert Rochereau et D611 et D24,ST MAIXENT L ECOLE,79270,Parking,-0.198611111,46.41527778
1030,44184,ST NAZAIRE,44600,47.2802857028,-2.25379927249,44,3925,Parc D'Activité de Brais,45 Route de Fondeline. 44600 Saint-Nazaire,ST NAZAIRE,44184,Parking,-2.29949,47.286682
1030,44184,ST NAZAIRE,44600,47.2802857028,-2.25379927249,44,3926,Parking Albert Einstein,Pré Hembert. 44600 Saint-Nazaire,ST NAZAIRE,44184,Parking,-2.2600079,47.2644948
1030,44184,ST NAZAIRE,44600,47.2802857028,-2.25379927249,44,3927,Parc D'Activité de Brais,45 Route de Fondeline. 44600 Saint-Nazaire,ST NAZAIRE,44184,Parking,-2.29949,47.286682
1030,44184,ST NAZAIRE,44600,47.2802857028,-2.25379927249,44,3928,Parking Albert Einstein,Pré Hembert. 44600 Saint-Nazaire,ST NAZAIRE,44184,Parking,-2.2600079,47.2644948
1035,63281,PIONSAT,63330,46.1199954597,2.68534957248,63,5857,Parking du Cimetiére,256 La Gare. 63330 Pionsat,PIONSAT,63281,Parking,2.690104663,46.11456933
1040,69260,VERNAISON,69390,45.6493899066,4.80930520738,69,6379,Parking de La Poste,Quai du bassin,VERNAISON,69260,Parking,4.8118702,45.6461864
1053,69288,ST LAURENT DE MURE,69720,45.6834072587,5.06089287169,69,6409,Aire de covoiturage de St Laurent de Mure,Les Marches du Rhéne,ST LAURENT DE MURE,69288,Aire de covoiturage,5.0629744,45.6837123
1064,69072,DARDILLY,69570,45.8120018662,4.74663974001,69,6292,Parking Porte de Lyon,Porte de Lyon,DARDILLY,69072,Aire de covoiturage,4.7609438,45.8231057
1064,69072,DARDILLY,69570,45.8120018662,4.74663974001,69,6293,Parking Paillet,Paillet,DARDILLY,69072,Parking,4.7469751,45.8224555
1066,44010,BATZ SUR MER,44740,47.2844487793,-2.474374647,44,3503,Parking Route de Trégaté,46 Route de Tregate. 44740 Batz-sur-Mer,BATZ SUR MER,44010,Parking,-2.455884,47.280474
1066,44010,BATZ SUR MER,44740,47.2844487793,-2.474374647,44,3504,Parking Route de Trégaté,46 Route de Tregate. 44740 Batz-sur-Mer,BATZ SUR MER,44010,Parking,-2.455884,47.280474
1068,7295,ST SAUVEUR DE MONTAGUT,7190,44.8202271347,4.57255179328,7,187,Parking en face l'Eglise Reformée,1 Place du Jardin Public. 07190 Saint-Sauveur-de-Montagut,ST SAUVEUR DE MONTAGUT,07295,Parking,4.57777,44.820196
1069,42044,LE CHAMBON FEUGEROLLES,42500,45.3886064564,4.33196255695,42,3408,Aire de covoiturage Langevin,17 Rue Paul Langevin. 42500 Le Chambon-Feugerolles,LE CHAMBON FEUGEROLLES,42044,Aire de covoiturage,4.322181,45.392244
1073,56094,KERVIGNAC,56700,47.7686555667,-3.2479141613,56,4721,Aire de covoiturage de Kergo-Kernous,Kernours. 56700 Kervignac,KERVIGNAC,56094,Aire de covoiturage,-3.286759,47.759906
1073,56094,KERVIGNAC,56700,47.7686555667,-3.2479141613,56,4722,Aire de covoiturage de Le Porzo,Rohabon. 56700 Kervignac,KERVIGNAC,56094,Aire de covoiturage,-3.238014,47.79493
1075,81099,GAILLAC,81600,43.9170968776,1.88647213801,81,6772,Aire de Brens,A68 Echangeur D 968 Gaillac Graulhet,GAILLAC,81099,Aire de covoiturage,1.9046,43.8772
1078,50502,ST LO,50000,49.1099624249,-1.07755642702,50,4503,Aire de Saint-Lé - la Maison du Département,Route de Candol,ST LO,50502,Parking,-1.116486,49.100479
1079,29233,QUIMPERLE,29300,47.8561303355,-3.55642894655,29,1737,Aire de covoiturage Kervidanou,1 Péle d'Act Kervidanou 3. 29300 Mellac,QUIMPERLE,29233,Aire de covoiturage,-3.584241427,47.86830712
1094,63327,ST BONNET PRES RIOM,63200,45.9285193382,3.11628669554,63,5866,Parking Croisement D421 Et D2009,D2009,ST BONNET PRES RIOM,63327,Parking,3.14122708,45.9239458
1094,63327,ST BONNET PRES RIOM,63200,45.9285193382,3.11628669554,63,5867,Parking du Stade,3 Rue du Stade. 63200 Saint-Bonnet-prés-Riom,ST BONNET PRES RIOM,63327,Parking,3.109231203,45.93446242
1097,44164,ST HILAIRE DE CHALEONS,44680,47.0958948849,-1.87983637967,44,3895,Aire de covoiturage Le Pont Béranger,12 Route de Rouans. 44680 Saint-Hilaire-de-Chaléons,ST HILAIRE DE CHALEONS,44164,Aire de covoiturage,-1.833816,47.129761
1097,44164,ST HILAIRE DE CHALEONS,44680,47.0958948849,-1.87983637967,44,3896,Aire de covoiturage Le Pont Béranger,12 Route de Rouans. 44680 Saint-Hilaire-de-Chaléons,ST HILAIRE DE CHALEONS,44164,Aire de covoiturage,-1.833816,47.129761
1098,7064,LE CHEYLARD,7160,44.9076391858,4.42108479359,7,162,Plaisance,5 Chemin d'Aurives. 07160 Le Cheylard,LE CHEYLARD,07064,Parking,4.428552,44.911867
1099,66164,RIVESALTES,66600,42.7785910442,2.87687296538,66,6079,Aire de Covoiturage du Péage Nord,Sortie N°41  A9 - Péage Nord de Perpignan,RIVESALTES,66164,Aire de covoiturage,2.89860759340321,42.7805703124629
1108,33529,LA TESTE DE BUCH,33260,44.5561823053,-1.17530826791,33,2049,Aire de covoiturage de La Plaine des Sports,N250,LA TESTE DE BUCH,33529,Aire de covoiturage,-1.124253,44.618751
1113,43224,STE SIGOLENE,43600,45.2470426213,4.22851598334,43,3485,Aire de covoiturage de Ste Sigoléne,Route de Monistrol,STE SIGOLENE,43224,Aire de covoiturage,4.222118,45.247069
1117,43041,BRIVES CHARENSAC,43700,45.0463267089,3.92401115104,43,3469,Parking Genebret,A l'intersection rue de Genebret et chemin de Montredon,BRIVES CHARENSAC,43041,Parking,3.90661,45.05153
1122,59401,METEREN,59270,50.7479005121,2.67634884839,59,4839,Route d'Hazebrouck,"Route d'Hazebrouck, 59270 Méteren",METEREN,59270,Aire de covoiturage,2.699398,50.734627
1122,59401,METEREN,59270,50.7479005121,2.67634884839,59,4840,Aire de covoiturage de Méteren Haeghe Doorne,"Rte d'Hazebrouck, 59270 Méteren",METEREN,59270,Aire de covoiturage,2.699539,50.734696
1128,67281,MARCKOLSHEIM,67390,48.1496222393,7.56101805973,67,6159,Parking Centre de Secours,5 Avenue de l'Europe. 67390 Marckolsheim,MARCKOLSHEIM,67281,Parking,7.553026819,48.16345847
1132,33539,VAYRES,33870,44.8910656059,-0.32583268578,33,2051,Aire de covoiturage de Senau,D2089,VAYRES,33539,Aire de covoiturage,-0.31086,44.882746
1134,44155,ST COLOMBAN,44310,47.0251492396,-1.55906118865,44,3871,Parking La Bertiniére,5 Rue de la Bertiniére. 44310 Saint-Colomban,ST COLOMBAN,44155,Parking,-1.5693551,47.0140662
1134,44155,ST COLOMBAN,44310,47.0251492396,-1.55906118865,44,3872,Parking La Bertiniére,5 Rue de la Bertiniére. 44310 Saint-Colomban,ST COLOMBAN,44155,Parking,-1.5693551,47.0140662
1141,12145,MILLAU,12100,44.0976252203,3.11705384129,12,613,Aire de St Germain,St Germain,MILLAU,12145,Parking,3.031685,44.133401
1144,91223,ETAMPES,91150,48.4211282308,2.13838881712,91,7403,Hyper Marché Leclerc,ZAC du plateau de Guinettes. 50 Rue des Lys,ETAMPES,91223,Supermarché,2.140009,48.440726
1148,32285,MONTESQUIOU,32320,43.5780506568,0.33230525991,32,1923,Parking D137 - D943,croisement de la D137 et D943,MONTESQUIOU,32285,Aire de covoiturage,0.333106298,43.57742231
1154,44212,VALLET,44330,47.1715153308,-1.26146566077,44,3975,Parking Zi Les Tuilleries,ZI Des Tuileries. BP 39511. Route d'Ancenis. 44195 Vallet,VALLET,44212,Parking,-1.2333226,47.2182273
1154,44212,VALLET,44330,47.1715153308,-1.26146566077,44,3976,Aire de covoiturage de Vallet,D763. 44330 Vallet,VALLET,44212,Aire de covoiturage,-1.275787,47.154704
1154,44212,VALLET,44330,47.1715153308,-1.26146566077,44,3977,Aire de covoiturage de Vallet,D763. 44330 Vallet,VALLET,44212,Aire de covoiturage,-1.275787,47.154704
1154,44212,VALLET,44330,47.1715153308,-1.26146566077,44,3978,Parking Zi Les Tuilleries,ZI Des Tuileries. BP 39511. Route d'Ancenis. 44195 Vallet,VALLET,44212,Parking,-1.2333226,47.2182273
1155,44079,LE LANDREAU,44430,47.2077664835,-1.29844309328,44,3655,Complexe Polyvalent,Les Nouelles. 44430 Le Landreau,LE LANDREAU,44079,Parking,-1.306032,47.207551
1155,44079,LE LANDREAU,44430,47.2077664835,-1.29844309328,44,3656,Complexe Polyvalent,Les Nouelles. 44430 Le Landreau,LE LANDREAU,44079,Parking,-1.306032,47.207551
1167,33393,ST DENIS DE PILE,33910,44.9879017706,-0.183958862029,33,2034,Aire de covoiturage des Chapelles,D2089,ST DENIS DE PILE,33393,Aire de covoiturage,-0.149319,44.980261
1172,21295,GEVREY CHAMBERTIN,21220,47.2200822946,4.98301612333,21,1222,Aire de covoiturage de Gevrey Chambertin,Rue de la Petite Issue. 21220 Gevrey-Chambertin,GEVREY CHAMBERTIN,21295,Aire de covoiturage,4.994629,47.224663
1176,11245,MONTGAILLARD,11330,42.9046014463,2.62879585851,11,6783,Aire de Montgaillard Salvagnac,Giratoire RD 999 Montgaillard (RD 999 X RD 12),MONTGAILLARD,81178,Aire de covoiturage,1.5924,43.9152
1178,43268,TENCE,43200,45.1393761299,4.13104937731,43,3486,Parking zone du Fieu,Tence,TENCE,43244,Aire de covoiturage,4.28845,45.11766
1191,17274,PERIGNY,17180,46.1574551352,-1.08886084864,17,1053,Aire de covoiturage de Périgny Chevaliers,ZI de perigny avenue Joliot-Curie. 17180 Perigny,PERIGNY,17274,Aire de covoiturage,-1.110087,46.155925
1193,33223,LANGON,33210,44.7425058294,0.160918010334,33,1990,Parking de covoiturage de Langon,A62 Sortie 3 Langon,LANGON,33227,Aire de covoiturage,-0.262484,44.544782
1200,44093,MAUMUSSON,44540,47.4827042599,-1.11902046549,44,3679,Aire de covoiturage Les Loges,Les Loges. 44540 Maumusson,MAUMUSSON,44093,Aire de covoiturage,-1.1230946,47.5026201
1200,44093,MAUMUSSON,44540,47.4827042599,-1.11902046549,44,3680,Parking Le Pont Jacquot,130 Rue du Pont Jacquot. 44540 Maumusson,MAUMUSSON,44093,Parking,-1.1061859,47.4835761
1200,44093,MAUMUSSON,44540,47.4827042599,-1.11902046549,44,3681,Aire de covoiturage Les Loges,Les Loges. 44540 Maumusson,MAUMUSSON,44093,Aire de covoiturage,-1.1230946,47.5026201
1200,44093,MAUMUSSON,44540,47.4827042599,-1.11902046549,44,3682,Parking Le Pont Jacquot,130 Rue du Pont Jacquot. 44540 Maumusson,MAUMUSSON,44093,Parking,-1.1061859,47.4835761
1205,42095,FIRMINY,42700,45.3788146093,4.28879456136,42,3417,Aire de covoiturage Fayol,102 Boulevard Fayol. 42700 Firminy,FIRMINY,42095,Aire de covoiturage,4.300889,45.384306
1214,85089,LA FERRIERE,85280,46.7215872927,-1.33469332327,85,7017,Aire de covoiturage du Riot du Plessis,2 La Gite du Moulin. 85280 La Ferriére,LA FERRIERE,85089,Aire de covoiturage,-1.3255,46.7079
1214,85089,LA FERRIERE,85280,46.7215872927,-1.33469332327,85,7018,Place de La Paix,6 Rue du Bout de ville. 85280 La Ferriére,LA FERRIERE,85089,Aire de covoiturage,-1.313,46.7137
1214,85089,LA FERRIERE,85280,46.7215872927,-1.33469332327,85,7019,Aire de covoiturage du Riot du Plessis,2 La Gite du Moulin. 85280 La Ferriére,LA FERRIERE,85089,Aire de covoiturage,-1.3255,46.7079
1214,85089,LA FERRIERE,85280,46.7215872927,-1.33469332327,85,7020,Place de La Paix,6 Rue du Bout de ville. 85280 La Ferriére,LA FERRIERE,85089,Aire de covoiturage,-1.313,46.7137
1220,67348,OBERNAI,67210,48.4593467321,7.48006434701,67,6168,Parking Stade,RD422. 67210 Obernai,OBERNAI,67348,Parking,7.49172,48.457747
1227,67261,LAUTERBOURG,67630,48.9637116345,8.18637725776,67,6153,Parking Allee des Cygnes,1 Rue du General Mittelhauser. 67630 Lauterbourg,LAUTERBOURG,67261,Parking,8.18194137,48.97719195
1228,44131,PORNIC,44210,47.1223972452,-2.05182334479,44,3825,Aire de covoiturage du Val St Martin,Rue Jules Ferry. 44210 Pornic,PORNIC,44131,Aire de covoiturage,-2.094355,47.121629
1228,44131,PORNIC,44210,47.1223972452,-2.05182334479,44,3826,Parking E.Leclerc Drive,1 Rue du Traité de Paris. 44210 Pornic,PORNIC,44131,Supermarché,-2.1190953,47.1280675
1228,44131,PORNIC,44210,47.1223972452,-2.05182334479,44,3827,Parking E.Leclerc Drive,1 Rue du Traité de Paris. 44210 Pornic,PORNIC,44131,Supermarché,-2.1190953,47.1280675
1228,44131,PORNIC,44210,47.1223972452,-2.05182334479,44,3828,Aire de covoiturage du Val St Martin,Rue Jules Ferry. 44210 Pornic,PORNIC,44131,Aire de covoiturage,-2.094355,47.121629
1232,1290,PEROUGES,1800,45.8803945768,5.17955874977,1,34,Aire de covoiturage Pérouges,Pérouges,PEROUGES,01290,Sortie d'autoroute,5.182171,45.860683
1232,1290,PEROUGES,1800,45.8803945768,5.17955874977,1,35,Aire de covoiturage A42 Meximieux Perouges,Dept. 01 - Autoroute A42 - Diffuseur n°7,PEROUGES,01290,Aire de covoiturage,5.18408351337754,45.8597518026284
1233,85010,AVRILLE,85440,46.4744272125,-1.49524360118,85,4328,Aire de covoiturage du Fléchet,giratoire échangeur D768-D775 (accés vers La Croix Cadeau),AVRILLE,49015,Aire de covoiturage,-0.617034,47.514311
1233,85010,AVRILLE,85440,46.4744272125,-1.49524360118,85,4329,Aire de covoiturage du Fléchet,giratoire échangeur D768-D775 (accés vers La Croix Cadeau),AVRILLE,49015,Aire de covoiturage,-0.617034,47.514311
1233,85010,AVRILLE,85440,46.4744272125,-1.49524360118,85,6937,Parking du Champ de Foire,14 Avenue de Lattre de Tassigny. 85440 Avrillé,AVRILLE,85010,Parking,-1.492,46.4702
1233,85010,AVRILLE,85440,46.4744272125,-1.49524360118,85,6938,Parking du Champ de Foire,14 Avenue de Lattre de Tassigny. 85440 Avrillé,AVRILLE,85010,Parking,-1.492,46.4702
1235,34199,PEZENAS,34120,43.462990168,3.41651652125,34,2215,Aire de covoiturage de Pezenas,Chemin de Castres. 34120 Pézenas,PEZENAS,34199,Aire de covoiturage,3.435665,43.477251
1236,13071,LES PENNES MIRABEAU,13170,43.4026791235,5.31547094057,13,780,Parking Aire de Stationement Chemin de La Pourranque,D113,LES PENNES MIRABEAU,13071,Parking,5.298068,43.415103
1240,47217,PUYMIROL,47270,44.1878890197,0.805532157902,47,4298,Aire de covoiturage de Puymirol,Sur L'Esplanade éric Faure. En Bordure De La D16 Qui Monte éLa Bastide En Venant D'Agen.,PUYMIROL,47217,Aire de covoiturage,0.78873,44.186907
1246,12094,ENTRAYGUES SUR TRUYERE,12140,44.6544227279,2.57843798744,12,589,Parking Rodiez D920,Avenue de Rodiez,ENTRAYGUES SUR TRUYERE,12094,Parking,2.571188,44.638424
1258,2B050,CALVI,20260,42.5454874755,8.7595487404,2B,1780,Rond-point de l'aeroport,Croisement RT30 - RD81,CALVI,2B050,Délaissé routier,8.783158852,42.5496265
1265,12176,ONET LE CHATEAU,12850,44.3825530939,2.56000835023,12,651,Parking route du chéteau D568,Croisement 901-568 é cété d'Hostellerie de Fontanges,ONET LE CHATEAU,12176,Parking,2.563693601,44.3788943
1265,12176,ONET LE CHATEAU,12850,44.3825530939,2.56000835023,12,652,Aire de la Croix blanche,La Croix Blanche,ONET LE CHATEAU,12176,Parking,2.52149,44.385137
1268,58303,VARENNES VAUZELLES,58640,47.0372879565,3.14354311851,58,4809,Botanic,vers A77,VARENNES VAUZELLES,58303,Supermarché,3.142779,47.032892
1271,81060,CARMAUX,81400,44.0566667256,2.16641418483,81,6768,Aire de Croix de Mille,A 68 Echangeur RD 988 Carmaux La Croix de Mille,CARMAUX,81060,Aire de covoiturage,2.235,44.0801
1279,69143,NEUVILLE SUR SAONE,69250,45.8829276204,4.84373616973,69,6327,Parking Carnot,Carnot,NEUVILLE SUR SAONE,69143,Parking,4.8344126,45.882988
1279,69143,NEUVILLE SUR SAONE,69250,45.8829276204,4.84373616973,69,6328,Parking de La Gare,Gare,NEUVILLE SUR SAONE,69143,Parking,4.8398021,45.8777595
1279,69143,NEUVILLE SUR SAONE,69250,45.8829276204,4.84373616973,69,6329,Parking Place Verdun,Saéne,NEUVILLE SUR SAONE,69143,Parking,4.8355394,45.8782247
1292,67021,BARR,67140,48.4149512356,7.39930438782,67,6111,Aire de covoiturage Barr-Andlau A35  RD1422-62,RD1422-62. 67140 Barr,BARR,67021,Sortie d'autoroute,7.471024998,48.394747
1294,81105,GRAULHET,81300,43.7576562195,2.00122512851,81,6773,Aire de Couffouleux,A 68 Echangeur RD 12 Rabastens Couffouleux Graulhet,GRAULHET,81105,Aire de covoiturage,1.7596,43.7937
1302,86214,ST BENOIT,86280,46.5486469496,0.352443691442,86,140,Parking du Croisement D460 et Rn202 (Au Passage à Niveau),D460. 04240 Saint-Benoét,ST BENOIT,04174,Parking,6.724074,43.960158
1316,26336,SAOU,26400,44.6470256973,5.11072905542,26,1438,Parking de l'église,7 Place de l'église. 26400 Saou,SAOU,26336,Parking,5.062219,44.646408
1318,69293,SATHONAY VILLAGE,69580,45.8402514448,4.88563860144,69,6417,Parking de L'Eglise,Route de Saint-Trivier,SATHONAY VILLAGE,69293,Parking,4.8751173,45.8315063
1320,56179,PONT SCORFF,56620,47.839096749,-3.41967999137,56,4751,Aire de covoiturage de Ninijo Route de Quimperlé,16 Rue Chéteaubriand. 56620 Pont-Scorff,PONT SCORFF,56179,Aire de covoiturage,-3.41245,47.83366
1320,56179,PONT SCORFF,56620,47.839096749,-3.41967999137,56,4752,Route de Lorient,2-4 Rue Kroez Forn. 56620 Pont-Scorff,PONT SCORFF,56179,Aire de covoiturage,-3.404594,47.829438
