id_commune,code_insee,code_postal,latitude,longitude,nom_commune,id_departement
1153,56221,56220,47.6776522748,-2.21229939133,ST JACUT LES PINS,32
1154,44212,44330,47.1715153308,-1.26146566077,VALLET,56
1155,44079,44430,47.2077664835,-1.29844309328,LE LANDREAU,56
1156,28348,28350,48.7509228383,1.18734034626,ST LUBIN DES JONCHERETS,82
1157,13080,13610,43.6518285649,5.43958389565,LE PUY STE REPARADE,1
1158,67205,67720,48.6905674036,7.78483478217,HOERD,52
1159,33214,33680,44.983404414,-1.10810794832,LACANAU,2
1160,40167,40430,44.2207948584,-0.515670146445,LUXEY,38
1161,2088,2860,49.4921822965,3.7137356904,BIEVRES,67
1162,71070,71390,46.7130408432,4.71342619185,BUXY,57
1163,41176,41300,47.5270515255,2.12726759593,PIERREFITTE SUR SAULDRE,92
1164,71292,71640,46.8104311793,4.7565417637,MELLECEY,57
1165,38087,38670,45.5797669773,4.81420294395,CHASSE SUR RHONE,3
1166,92012,92100,48.8365843138,2.23913599058,BOULOGNE BILLANCOURT,62
1167,33393,33910,44.9879017706,-0.183958862029,ST DENIS DE PILE,2
1168,88530,88220,48.0387121214,6.38237551394,XERTIGNY,94
1169,45208,45200,47.9988427684,2.73588922015,MONTARGIS,61
1170,36215,36100,46.8846862374,2.09589433359,SEGRY,71
1171,54547,54500,48.6579999356,6.16531229307,VANDOEUVRE LES NANCY,44
